Date;Workout Name;Exercise Name;Set Order;Weight;Weight Unit;Reps;RPE;Distance;Distance Unit;Seconds;Notes;Workout Notes;Workout Duration
2021-06-21 10:53:45;"A";"Deadlift (Barbell)";1;125;kg;5;;;;0;"";;1h 4m
2021-06-23 13:23:54;"B";"Squat (Barbell)";1;106;kg;5;;;;0;"";"";1h 20m
2021-06-23 13:23:54;"B";"Squat (Barbell)";2;106;kg;5;;;;0;;;1h 20m
2021-06-23 13:23:54;"B";"Squat (Barbell)";3;106;kg;5;;;;0;;;1h 20m
2021-06-23 13:23:54;"B";"Overhead Press (Barbell)";1;45;kg;2;;;;0;"";;1h 20m
2021-06-23 13:23:54;"B";"Overhead Press (Barbell)";2;45;kg;4;;;;0;;;1h 20m
2021-06-23 13:23:54;"B";"Overhead Press (Barbell)";3;45;kg;3;;;;0;;;1h 20m
2021-06-23 13:23:54;"B";"Overhead Press (Barbell)";4;45;kg;3;;;;0;;;1h 20m
2021-06-23 13:23:54;"B";"Overhead Press (Barbell)";5;45;kg;3;;;;0;;;1h 20m
2021-06-23 13:23:54;"B";"Deadlift (Barbell)";1;128;kg;5;;;;0;"";;1h 20m
2021-06-25 11:45:09;"A";"Squat (Barbell)";1;107.5;kg;5;;;;0;"";"";1h 16m
2021-06-25 11:45:09;"A";"Squat (Barbell)";2;107.5;kg;5;;;;0;;;1h 16m
2021-06-25 11:45:09;"A";"Squat (Barbell)";3;107.5;kg;5;;;;0;;;1h 16m
2021-06-25 11:45:09;"A";"Bench Press (Barbell)";1;65;kg;5;;;;0;"";;1h 16m
2021-06-25 11:45:09;"A";"Bench Press (Barbell)";2;65;kg;5;;;;0;;;1h 16m
2021-06-25 11:45:09;"A";"Bench Press (Barbell)";3;65;kg;5;;;;0;;;1h 16m
2021-06-25 11:45:09;"A";"Deadlift (Barbell)";1;130;kg;5;;;;0;"";;1h 16m
2021-06-29 11:50:53;"B";"Squat (Barbell)";1;110;kg;5;;;;0;"";"";1h 23m
2021-06-29 11:50:53;"B";"Squat (Barbell)";2;110;kg;5;;;;0;;;1h 23m
2021-06-29 11:50:53;"B";"Squat (Barbell)";3;110;kg;5;;;;0;;;1h 23m
2021-06-29 11:50:53;"B";"Overhead Press (Barbell)";1;46;kg;5;;;;0;"";;1h 23m
2021-06-29 11:50:53;"B";"Overhead Press (Barbell)";2;46;kg;5;;;;0;;;1h 23m
2021-06-29 11:50:53;"B";"Overhead Press (Barbell)";3;46;kg;5;;;;0;;;1h 23m
2021-06-29 11:50:53;"B";"Deadlift (Barbell)";1;132.5;kg;5;;;;0;"";;1h 23m
2021-07-01 11:27:43;"A";"Squat (Barbell)";1;112.5;kg;5;;;;0;"";"";1h 41m
2021-07-01 11:27:43;"A";"Squat (Barbell)";2;112.5;kg;5;;;;0;;;1h 41m
2021-07-01 11:27:43;"A";"Squat (Barbell)";3;112.5;kg;5;;;;0;;;1h 41m
2021-07-01 11:27:43;"A";"Bench Press (Barbell)";1;67.5;kg;4;;;;0;"";;1h 41m
2021-07-01 11:27:43;"A";"Bench Press (Barbell)";2;67.5;kg;4;;;;0;;;1h 41m
2021-07-01 11:27:43;"A";"Bench Press (Barbell)";3;67.5;kg;3;;;;0;;;1h 41m
2021-07-01 11:27:43;"A";"Bench Press (Barbell)";4;67.5;kg;3;;;;0;;;1h 41m
2021-07-01 11:27:43;"A";"Bench Press (Barbell)";5;67.5;kg;1;;;;0;;;1h 41m
2021-07-01 11:27:43;"A";"Deadlift (Barbell)";1;135;kg;5;;;;0;"";;1h 41m
2021-07-03 12:39:25;"B";"Squat (Barbell)";1;97.5;kg;5;;;;0;"";"";1h 35m
2021-07-03 12:39:25;"B";"Squat (Barbell)";2;97.5;kg;5;;;;0;;;1h 35m
2021-07-03 12:39:25;"B";"Overhead Press (Barbell)";1;47;kg;4;;;;0;"";;1h 35m
2021-07-03 12:39:25;"B";"Overhead Press (Barbell)";2;47;kg;3;;;;0;;;1h 35m
2021-07-03 12:39:25;"B";"Overhead Press (Barbell)";3;47;kg;3;;;;0;;;1h 35m
2021-07-03 12:39:25;"B";"Overhead Press (Barbell)";4;47;kg;3;;;;0;;;1h 35m
2021-07-03 12:39:25;"B";"Overhead Press (Barbell)";5;47;kg;2;;;;0;;;1h 35m
2021-07-03 12:39:25;"B";"Deadlift (Barbell)";1;137.5;kg;5;;;;0;"";;1h 35m
2021-07-12 19:20:27;"B";"Squat (Barbell)";1;102.5;kg;5;;;;0;"";"";1h 3m
2021-07-12 19:20:27;"B";"Squat (Barbell)";2;102.5;kg;5;;;;0;;;1h 3m
2021-07-12 19:20:27;"B";"Squat (Barbell)";3;102.5;kg;5;;;;0;;;1h 3m
2021-07-12 19:20:27;"B";"Overhead Press (Barbell)";1;40;kg;5;;;;0;"";;1h 3m
2021-07-12 19:20:27;"B";"Overhead Press (Barbell)";2;40;kg;5;;;;0;;;1h 3m
2021-07-12 19:20:27;"B";"Overhead Press (Barbell)";3;40;kg;5;;;;0;;;1h 3m
2021-07-12 19:20:27;"B";"Deadlift (Barbell)";1;120;kg;5;;;;0;"";;1h 3m
2021-07-14 19:00:42;"A";"Squat (Barbell)";1;105;kg;5;;;;0;"";"";1h 32m
2021-07-14 19:00:42;"A";"Squat (Barbell)";2;105;kg;5;;;;0;;;1h 32m
2021-07-14 19:00:42;"A";"Squat (Barbell)";3;105;kg;5;;;;0;;;1h 32m
2021-07-14 19:00:42;"A";"Bench Press (Barbell)";1;60;kg;5;;;;0;"";;1h 32m
2021-07-14 19:00:42;"A";"Bench Press (Barbell)";2;60;kg;5;;;;0;;;1h 32m
2021-07-14 19:00:42;"A";"Bench Press (Barbell)";3;60;kg;5;;;;0;;;1h 32m
2021-07-14 19:00:42;"A";"Deadlift (Barbell)";1;125;kg;5;;;;0;"";;1h 32m
2021-07-16 18:48:37;"B";"Bench Press - Close Grip (Barbell)";1;52.5;kg;8;;;;0;"";"";1h 45m
2021-07-16 18:48:37;"B";"Bench Press - Close Grip (Barbell)";2;55;kg;7;;;;0;;;1h 45m
2021-07-16 18:48:37;"B";"Bench Press - Close Grip (Barbell)";3;52.5;kg;6;;;;0;;;1h 45m
2021-07-16 18:48:37;"B";"Bench Press - Close Grip (Barbell)";4;52.5;kg;8;;;;0;;;1h 45m
2021-07-16 18:48:37;"B";"Bench Press - Close Grip (Barbell)";5;52.5;kg;7;;;;0;;;1h 45m
2021-07-16 18:48:37;"B";"Squat (Barbell)";1;107.5;kg;5;;;;0;"";;1h 45m
2021-07-16 18:48:37;"B";"Squat (Barbell)";2;107.5;kg;5;;;;0;;;1h 45m
2021-07-16 18:48:37;"B";"Squat (Barbell)";3;107.5;kg;5;;;;0;;;1h 45m
2021-07-16 18:48:37;"B";"Overhead Press (Barbell)";1;42.5;kg;4;;;;0;"";;1h 45m
2021-07-16 18:48:37;"B";"Overhead Press (Barbell)";2;42.5;kg;3;;;;0;;;1h 45m
2021-07-16 18:48:37;"B";"Overhead Press (Barbell)";3;42.5;kg;2;;;;0;;;1h 45m
2021-07-16 18:48:37;"B";"Overhead Press (Barbell)";4;42.5;kg;3;;;;0;;;1h 45m
2021-07-16 18:48:37;"B";"Overhead Press (Barbell)";5;42.5;kg;3;;;;0;;;1h 45m
2021-07-16 18:48:37;"B";"Deadlift (Barbell)";1;127.5;kg;2;;;;0;"";;1h 45m
2021-07-19 18:47:56;"A";"Squat (Barbell)";1;110;kg;4;;;;0;"";"";1h 39m
2021-07-19 18:47:56;"A";"Squat (Barbell)";2;100;kg;3;;;;0;;;1h 39m
2021-07-19 18:47:56;"A";"Squat (Barbell)";3;100;kg;1;;;;0;;;1h 39m
2021-07-19 18:47:56;"A";"Deadlift (Barbell)";1;120;kg;2;;;;0;"";;1h 39m
2021-07-22 23:17:51;"Bullshittery";"Romanian Deadlift (Barbell)";1;80;kg;5;;;;0;"";"";1m
2021-07-22 23:17:51;"Bullshittery";"Romanian Deadlift (Barbell)";2;80;kg;5;;;;0;;;1m
2021-07-22 23:17:51;"Bullshittery";"Romanian Deadlift (Barbell)";3;80;kg;5;;;;0;;;1m
2021-07-22 23:17:51;"Bullshittery";"Bench Press (Barbell)";1;50;kg;5;;;;0;"";;1m
2021-07-22 23:17:51;"Bullshittery";"Bench Press (Barbell)";2;50;kg;5;;;;0;;;1m
2021-07-22 23:17:51;"Bullshittery";"Bench Press (Barbell)";3;50;kg;5;;;;0;;;1m
2021-07-22 23:17:51;"Bullshittery";"Squat (Barbell)";1;90;kg;6;;;;0;"";;1m
2021-07-22 23:17:51;"Bullshittery";"Squat (Barbell)";2;90;kg;6;;;;0;;;1m
2021-07-22 23:17:51;"Bullshittery";"Squat (Barbell)";3;90;kg;6;;;;0;;;1m
2021-08-23 17:11:05;"Beginner W1D1";"Squat (Barbell)";1;80;kg;4;6;;;0;"";"";1h 11m
2021-08-23 17:11:05;"Beginner W1D1";"Squat (Barbell)";2;90;kg;4;7;;;0;;;1h 11m
2021-08-23 17:11:05;"Beginner W1D1";"Squat (Barbell)";3;100;kg;4;8;;;0;;;1h 11m
2021-08-23 17:11:05;"Beginner W1D1";"Bench Press (Barbell)";1;40;kg;10;6;;;0;"";;1h 11m
2021-08-23 17:11:05;"Beginner W1D1";"Bench Press (Barbell)";2;50;kg;10;7;;;0;;;1h 11m
2021-08-23 17:11:05;"Beginner W1D1";"Bench Press (Barbell)";3;55;kg;7;8;;;0;;;1h 11m
2021-08-23 17:11:05;"Beginner W1D1";"Bench Press (Barbell)";4;55;kg;3;6;;;0;;;1h 11m
2021-08-23 17:11:05;"Beginner W1D1";"Deadlift (Barbell)";1;60;kg;8;6;;;0;"";;1h 11m
2021-08-23 17:11:05;"Beginner W1D1";"Deadlift (Barbell)";2;70;kg;8;8;;;0;;;1h 11m
2021-08-24 13:06:24;"Beginner W1GPP1";"Bicep Curl (Barbell)";1;20;kg;12;;;;0;"";"";1h 29m
2021-08-24 13:06:24;"Beginner W1GPP1";"Bicep Curl (Barbell)";2;20;kg;9;;;;0;;;1h 29m
2021-08-24 13:06:24;"Beginner W1GPP1";"Bicep Curl (Barbell)";3;15;kg;10;;;;0;;;1h 29m
2021-08-24 13:06:24;"Beginner W1GPP1";"Bicep Curl (Barbell)";4;15;kg;10;;;;0;;;1h 29m
2021-08-24 13:06:24;"Beginner W1GPP1";"Bicep Curl (Barbell)";5;15;kg;10;;;;0;;;1h 29m
2021-08-24 13:06:24;"Beginner W1GPP1";"Bicep Curl (Barbell)";6;10;kg;15;;;;0;;;1h 29m
2021-08-24 13:06:24;"Beginner W1GPP1";"Bicep Curl (Barbell)";7;15;kg;10;;;;0;;;1h 29m
2021-08-24 13:06:24;"Beginner W1GPP1";"Skullcrusher (Dumbbell)";1;8;kg;10;;;;0;"";;1h 29m
2021-08-24 13:06:24;"Beginner W1GPP1";"Skullcrusher (Dumbbell)";2;8;kg;10;;;;0;;;1h 29m
2021-08-24 13:06:24;"Beginner W1GPP1";"Skullcrusher (Dumbbell)";3;8;kg;9;;;;0;;;1h 29m
2021-08-24 13:06:24;"Beginner W1GPP1";"Skullcrusher (Dumbbell)";4;8;kg;5;;;;0;;;1h 29m
2021-08-24 13:06:24;"Beginner W1GPP1";"Skullcrusher (Dumbbell)";5;6;kg;10;;;;0;;;1h 29m
2021-08-24 13:06:24;"Beginner W1GPP1";"Skullcrusher (Dumbbell)";6;6;kg;10;;;;0;;;1h 29m
2021-08-24 13:06:24;"Beginner W1GPP1";"Skullcrusher (Dumbbell)";7;6;kg;7;;;;0;;;1h 29m
2021-08-24 13:06:24;"Beginner W1GPP1";"Bent Over One Arm Row (Dumbbell)";1;10;kg;15;;;;0;"";;1h 29m
2021-08-24 13:06:24;"Beginner W1GPP1";"Bent Over One Arm Row (Dumbbell)";2;10;kg;13;;;;0;;;1h 29m
2021-08-24 13:06:24;"Beginner W1GPP1";"Bent Over One Arm Row (Dumbbell)";3;10;kg;10;;;;0;;;1h 29m
2021-08-24 13:06:24;"Beginner W1GPP1";"Bent Over One Arm Row (Dumbbell)";4;7;kg;10;;;;0;;;1h 29m
2021-08-24 13:06:24;"Beginner W1GPP1";"Bent Over One Arm Row (Dumbbell)";5;7;kg;10;;;;0;;;1h 29m
2021-08-24 13:06:24;"Beginner W1GPP1";"Bent Over One Arm Row (Dumbbell)";6;7;kg;10;;;;0;;;1h 29m
2021-08-24 13:06:24;"Beginner W1GPP1";"Walking";1;;;;;1,60;km;30;"";;1h 29m
2021-08-25 13:43:19;"Beginner W1D2";"Overhead Press (Barbell)";1;40;kg;4;6;;;0;"";"";1h 7m
2021-08-25 13:43:19;"Beginner W1D2";"Overhead Press (Barbell)";2;42;kg;4;7;;;0;;;1h 7m
2021-08-25 13:43:19;"Beginner W1D2";"Overhead Press (Barbell)";3;45;kg;4;8;;;0;;;1h 7m
2021-08-25 13:43:19;"Beginner W1D2";"Squat (Barbell)";1;80;kg;7;6;;;0;"";;1h 7m
2021-08-25 13:43:19;"Beginner W1D2";"Squat (Barbell)";2;82.5;kg;7;7;;;0;;;1h 7m
2021-08-25 13:43:19;"Beginner W1D2";"Squat (Barbell)";3;85;kg;7;8;;;0;;;1h 7m
2021-08-25 13:43:19;"Beginner W1D2";"Pendlay Row (Barbell)";1;40;kg;10;6;;;0;"";;1h 7m
2021-08-25 13:43:19;"Beginner W1D2";"Pendlay Row (Barbell)";2;40;kg;10;7;;;0;;;1h 7m
2021-08-25 13:43:19;"Beginner W1D2";"Pendlay Row (Barbell)";3;42.5;kg;10;9;;;0;;;1h 7m
2021-08-26 11:10:07;"Beginner W1GPP2";"Bicep Curl (Barbell)";1;10;kg;15;;;;0;"";"";1h 4m
2021-08-26 11:10:07;"Beginner W1GPP2";"Bicep Curl (Barbell)";2;15;kg;15;;;;0;;;1h 4m
2021-08-26 11:10:07;"Beginner W1GPP2";"Bicep Curl (Barbell)";3;15;kg;5;;;;0;;;1h 4m
2021-08-26 11:10:07;"Beginner W1GPP2";"Bicep Curl (Barbell)";4;15;kg;5;;;;0;;;1h 4m
2021-08-26 11:10:07;"Beginner W1GPP2";"Bicep Curl (Barbell)";5;15;kg;5;;;;0;;;1h 4m
2021-08-26 11:10:07;"Beginner W1GPP2";"Bicep Curl (Barbell)";6;15;kg;5;;;;0;;;1h 4m
2021-08-26 11:10:07;"Beginner W1GPP2";"Bicep Curl (Barbell)";7;15;kg;5;;;;0;;;1h 4m
2021-08-26 11:10:07;"Beginner W1GPP2";"Bicep Curl (Barbell)";8;20;kg;5;;;;0;;;1h 4m
2021-08-26 11:10:07;"Beginner W1GPP2";"Triceps Extension (Barbell)";1;10;kg;15;8;;;0;"";;1h 4m
2021-08-26 11:10:07;"Beginner W1GPP2";"Triceps Extension (Barbell)";2;10;kg;10;;;;0;;;1h 4m
2021-08-26 11:10:07;"Beginner W1GPP2";"Triceps Extension (Barbell)";3;10;kg;7;;;;0;;;1h 4m
2021-08-26 11:10:07;"Beginner W1GPP2";"Triceps Extension (Barbell)";4;10;kg;8;;;;0;;;1h 4m
2021-08-26 11:10:07;"Beginner W1GPP2";"Triceps Extension (Barbell)";5;10;kg;7;;;;0;;;1h 4m
2021-08-26 11:10:07;"Beginner W1GPP2";"Triceps Extension (Barbell)";6;10;kg;6;;;;0;;;1h 4m
2021-08-26 11:10:07;"Beginner W1GPP2";"Triceps Extension (Barbell)";7;10;kg;7;;;;0;;;1h 4m
2021-08-26 11:10:07;"Beginner W1GPP2";"Seated Row (Cable)";1;32;kg;8;;;;0;"";;1h 4m
2021-08-26 11:10:07;"Beginner W1GPP2";"Seated Row (Cable)";2;32;kg;5;;;;0;;;1h 4m
2021-08-26 11:10:07;"Beginner W1GPP2";"Seated Row (Cable)";3;32;kg;5;;;;0;;;1h 4m
2021-08-26 11:10:07;"Beginner W1GPP2";"Seated Row (Cable)";4;32;kg;5;;;;0;;;1h 4m
2021-08-26 11:10:07;"Beginner W1GPP2";"Seated Row (Cable)";5;32;kg;5;;;;0;;;1h 4m
2021-08-26 11:10:07;"Beginner W1GPP2";"Seated Row (Cable)";6;32;kg;5;;;;0;;;1h 4m
2021-08-26 11:10:07;"Beginner W1GPP2";"Seated Row (Cable)";7;32;kg;5;;;;0;;;1h 4m
2021-08-26 11:10:07;"Beginner W1GPP2";"Incline Treadmill";1;;;;;;km;30;"";;1h 4m
2021-08-28 11:26:50;"Beginner W1D3";"Deadlift (Barbell)";1;100;kg;4;6;;;0;"";"";1h 9m
2021-08-28 11:26:50;"Beginner W1D3";"Deadlift (Barbell)";2;110;kg;4;7;;;0;;;1h 9m
2021-08-28 11:26:50;"Beginner W1D3";"Deadlift (Barbell)";3;115;kg;4;8;;;0;;;1h 9m
2021-08-28 11:26:50;"Beginner W1D3";"Bench Press (Barbell)";1;45;kg;8;6;;;0;"";;1h 9m
2021-08-28 11:26:50;"Beginner W1D3";"Bench Press (Barbell)";2;50;kg;8;7;;;0;;;1h 9m
2021-08-28 11:26:50;"Beginner W1D3";"Bench Press (Barbell)";3;52.5;kg;8;8;;;0;;;1h 9m
2021-08-28 11:26:50;"Beginner W1D3";"Squat (Barbell)";1;60;kg;10;6;;;0;"";;1h 9m
2021-08-28 11:26:50;"Beginner W1D3";"Squat (Barbell)";2;62.5;kg;10;7;;;0;;;1h 9m
2021-08-28 11:26:50;"Beginner W1D3";"Squat (Barbell)";3;65;kg;10;8;;;0;;;1h 9m
2021-08-30 10:35:40;"Beginner W2D1";"Squat (Barbell)";1;95;kg;4;6;;;0;"";"";1h 17m
2021-08-30 10:35:40;"Beginner W2D1";"Squat (Barbell)";2;100;kg;4;7;;;0;;;1h 17m
2021-08-30 10:35:40;"Beginner W2D1";"Squat (Barbell)";3;102.5;kg;4;8;;;0;;;1h 17m
2021-08-30 10:35:40;"Beginner W2D1";"Squat (Barbell)";4;102.5;kg;4;8;;;0;;;1h 17m
2021-08-30 10:35:40;"Beginner W2D1";"Bench Press (Barbell)";1;47.5;kg;10;6;;;0;"";;1h 17m
2021-08-30 10:35:40;"Beginner W2D1";"Bench Press (Barbell)";2;50;kg;7;8;;;0;;;1h 17m
2021-08-30 10:35:40;"Beginner W2D1";"Bench Press (Barbell)";3;45;kg;8;8;;;0;;;1h 17m
2021-08-30 10:35:40;"Beginner W2D1";"Bench Press (Barbell)";4;45;kg;10;9;;;0;;;1h 17m
2021-08-30 10:35:40;"Beginner W2D1";"Deadlift (Barbell)";1;80;kg;8;6;;;0;"";;1h 17m
2021-08-30 10:35:40;"Beginner W2D1";"Deadlift (Barbell)";2;85;kg;8;8;;;0;;;1h 17m
2021-08-31 11:16:53;"Beginner W2GPP1";"Triceps Extension (Barbell)";1;10;kg;20;8;;;0;"";"";1h 9m
2021-08-31 11:16:53;"Beginner W2GPP1";"Triceps Extension (Barbell)";2;10;kg;13;;;;0;;;1h 9m
2021-08-31 11:16:53;"Beginner W2GPP1";"Triceps Extension (Barbell)";3;10;kg;10;;;;0;;;1h 9m
2021-08-31 11:16:53;"Beginner W2GPP1";"Triceps Extension (Barbell)";4;10;kg;10;;;;0;;;1h 9m
2021-08-31 11:16:53;"Beginner W2GPP1";"Triceps Extension (Barbell)";5;10;kg;10;;;;0;;;1h 9m
2021-08-31 11:16:53;"Beginner W2GPP1";"Triceps Extension (Barbell)";6;10;kg;10;;;;0;;;1h 9m
2021-08-31 11:16:53;"Beginner W2GPP1";"Triceps Extension (Barbell)";7;10;kg;10;;;;0;;;1h 9m
2021-08-31 11:16:53;"Beginner W2GPP1";"Bicep Curl (Barbell)";1;20;kg;5;;;;0;"";;1h 9m
2021-08-31 11:16:53;"Beginner W2GPP1";"Bicep Curl (Barbell)";2;15;kg;10;;;;0;;;1h 9m
2021-08-31 11:16:53;"Beginner W2GPP1";"Bicep Curl (Barbell)";3;15;kg;10;;;;0;;;1h 9m
2021-08-31 11:16:53;"Beginner W2GPP1";"Bicep Curl (Barbell)";4;15;kg;10;;;;0;;;1h 9m
2021-08-31 11:16:53;"Beginner W2GPP1";"Seated Row (Cable)";1;25;kg;10;;;;0;"";;1h 9m
2021-08-31 11:16:53;"Beginner W2GPP1";"Seated Row (Cable)";2;25;kg;10;;;;0;;;1h 9m
2021-08-31 11:16:53;"Beginner W2GPP1";"Seated Row (Cable)";3;25;kg;10;;;;0;;;1h 9m
2021-08-31 11:16:53;"Beginner W2GPP1";"Seated Row (Cable)";4;25;kg;8;;;;0;;;1h 9m
2021-08-31 11:16:53;"Beginner W2GPP1";"Seated Row (Cable)";5;25;kg;8;;;;0;;;1h 9m
2021-08-31 11:16:53;"Beginner W2GPP1";"Seated Row (Cable)";6;25;kg;8;;;;0;;;1h 9m
2021-08-31 11:16:53;"Beginner W2GPP1";"Seated Row (Cable)";7;25;kg;8;;;;0;;;1h 9m
2021-08-31 11:16:53;"Beginner W2GPP1";"Hip Thrust (Barbell)";1;20;kg;10;;;;0;"";;1h 9m
2021-08-31 11:16:53;"Beginner W2GPP1";"Hip Thrust (Barbell)";2;20;kg;15;;;;0;;;1h 9m
2021-08-31 11:16:53;"Beginner W2GPP1";"Hip Thrust (Barbell)";3;20;kg;10;;;;0;;;1h 9m
2021-08-31 11:16:53;"Beginner W2GPP1";"Hip Thrust (Barbell)";4;20;kg;15;;;;0;;;1h 9m
2021-09-01 10:10:06;"Beginner W2D2";"Overhead Press (Barbell)";1;40;kg;4;6;;;0;"";"";1h 57m
2021-09-01 10:10:06;"Beginner W2D2";"Overhead Press (Barbell)";2;42.5;kg;4;7;;;0;;;1h 57m
2021-09-01 10:10:06;"Beginner W2D2";"Overhead Press (Barbell)";3;45;kg;4;8;;;0;;;1h 57m
2021-09-01 10:10:06;"Beginner W2D2";"Overhead Press (Barbell)";4;45;kg;4;8;;;0;;;1h 57m
2021-09-01 10:10:06;"Beginner W2D2";"Overhead Press (Barbell)";5;45;kg;4;8;;;0;;;1h 57m
2021-09-01 10:10:06;"Beginner W2D2";"High Bar Back Squat";1;65;kg;7;6;;;0;"";;1h 57m
2021-09-01 10:10:06;"Beginner W2D2";"High Bar Back Squat";2;70;kg;7;7;;;0;;;1h 57m
2021-09-01 10:10:06;"Beginner W2D2";"High Bar Back Squat";3;75;kg;7;8;;;0;;;1h 57m
2021-09-01 10:10:06;"Beginner W2D2";"High Bar Back Squat";4;75;kg;7;8;;;0;;;1h 57m
2021-09-01 10:10:06;"Beginner W2D2";"Pendlay Row (Barbell)";1;30;kg;10;6;;;0;"";;1h 57m
2021-09-01 10:10:06;"Beginner W2D2";"Pendlay Row (Barbell)";2;35;kg;10;7;;;0;;;1h 57m
2021-09-01 10:10:06;"Beginner W2D2";"Pendlay Row (Barbell)";3;40;kg;10;8;;;0;;;1h 57m
2021-09-01 10:10:06;"Beginner W2D2";"Pendlay Row (Barbell)";4;45;kg;10;8;;;0;;;1h 57m
2021-09-01 10:10:06;"Beginner W2D2";"Pendlay Row (Barbell)";5;45;kg;10;8;;;0;;;1h 57m
2021-09-02 10:28:42;"Beginner W2GPP2";"Bicep Curl (Barbell)";1;10;kg;15;;;;0;"";"";1h 28m
2021-09-02 10:28:42;"Beginner W2GPP2";"Bicep Curl (Barbell)";2;15;kg;12;;;;0;;;1h 28m
2021-09-02 10:28:42;"Beginner W2GPP2";"Bicep Curl (Barbell)";3;15;kg;15;;;;0;;;1h 28m
2021-09-02 10:28:42;"Beginner W2GPP2";"Bicep Curl (Barbell)";4;15;kg;12;;;;0;;;1h 28m
2021-09-02 10:28:42;"Beginner W2GPP2";"Bicep Curl (Barbell)";5;15;kg;10;;;;0;;;1h 28m
2021-09-02 10:28:42;"Beginner W2GPP2";"Bicep Curl (Barbell)";6;15;kg;11;;;;0;;;1h 28m
2021-09-02 10:28:42;"Beginner W2GPP2";"Triceps Extension (Barbell)";1;10;kg;17;8;;;0;"";;1h 28m
2021-09-02 10:28:42;"Beginner W2GPP2";"Triceps Extension (Barbell)";2;10;kg;10;;;;0;;;1h 28m
2021-09-02 10:28:42;"Beginner W2GPP2";"Triceps Extension (Barbell)";3;10;kg;10;;;;0;;;1h 28m
2021-09-02 10:28:42;"Beginner W2GPP2";"Triceps Extension (Barbell)";4;10;kg;10;;;;0;;;1h 28m
2021-09-02 10:28:42;"Beginner W2GPP2";"Triceps Extension (Barbell)";5;10;kg;10;;;;0;;;1h 28m
2021-09-02 10:28:42;"Beginner W2GPP2";"Triceps Extension (Barbell)";6;10;kg;10;;;;0;;;1h 28m
2021-09-02 10:28:42;"Beginner W2GPP2";"Seated Row (Machine)";1;30;kg;10;;;;0;"";;1h 28m
2021-09-02 10:28:42;"Beginner W2GPP2";"Seated Row (Machine)";2;30;kg;10;;;;0;;;1h 28m
2021-09-02 10:28:42;"Beginner W2GPP2";"Seated Row (Machine)";3;30;kg;7;;;;0;;;1h 28m
2021-09-02 10:28:42;"Beginner W2GPP2";"Seated Row (Machine)";4;30;kg;7;;;;0;;;1h 28m
2021-09-02 10:28:42;"Beginner W2GPP2";"Seated Row (Machine)";5;30;kg;7;;;;0;;;1h 28m
2021-09-02 10:28:42;"Beginner W2GPP2";"Seated Row (Machine)";6;30;kg;10;;;;0;;;1h 28m
2021-09-02 10:28:42;"Beginner W2GPP2";"Chin Up (Assisted)";1;68;kg;9;;;;0;"";;1h 28m
2021-09-02 10:28:42;"Beginner W2GPP2";"Chin Up (Assisted)";2;61.2;kg;6;;;;0;;;1h 28m
2021-09-02 10:28:42;"Beginner W2GPP2";"Chin Up (Assisted)";3;61.2;kg;5;;;;0;;;1h 28m
2021-09-02 10:28:42;"Beginner W2GPP2";"Chin Up (Assisted)";4;61.2;kg;4;;;;0;;;1h 28m
2021-09-02 10:28:42;"Beginner W2GPP2";"Chest Dip (Assisted)";1;61.2;kg;5;;;;0;"";;1h 28m
2021-09-02 10:28:42;"Beginner W2GPP2";"Chest Dip (Assisted)";2;54.4;kg;5;;;;0;;;1h 28m
2021-09-02 10:28:42;"Beginner W2GPP2";"Chest Dip (Assisted)";3;47.6;kg;5;;;;0;;;1h 28m
2021-09-02 10:28:42;"Beginner W2GPP2";"Chest Dip (Assisted)";4;47.6;kg;5;;;;0;;;1h 28m
2021-09-03 11:45:35;"Beginner W2D3";"Deadlift (Barbell)";1;107.5;kg;4;8;;;0;"";"";1h 17m
2021-09-03 11:45:35;"Beginner W2D3";"Deadlift (Barbell)";2;107.5;kg;1;8;;;0;;;1h 17m
2021-09-03 11:45:35;"Beginner W2D3";"Bench Press (Barbell)";1;42.5;kg;8;6;;;0;"";;1h 17m
2021-09-03 11:45:35;"Beginner W2D3";"Bench Press (Barbell)";2;45;kg;7;8;;;0;;;1h 17m
2021-09-03 11:45:35;"Beginner W2D3";"Bench Press (Barbell)";3;47.5;kg;8;8;;;0;;;1h 17m
2021-09-03 11:45:35;"Beginner W2D3";"Bench Press (Barbell)";4;47.5;kg;8;8;;;0;;;1h 17m
2021-09-03 11:45:35;"Beginner W2D3";"High Bar Back Squat";1;55;kg;10;6;;;0;"";;1h 17m
2021-09-03 11:45:35;"Beginner W2D3";"High Bar Back Squat";2;60;kg;10;7;;;0;;;1h 17m
2021-09-03 11:45:35;"Beginner W2D3";"High Bar Back Squat";3;65;kg;2;8;;;0;;;1h 17m
2021-09-06 13:41:04;"Scuffed LP W1D1";"Bench Press (Barbell)";1;70;kg;1;8;;;0;"";"";1h 42m
2021-09-06 13:41:04;"Scuffed LP W1D1";"Bench Press (Barbell)";2;60;kg;5;7;;;0;;;1h 42m
2021-09-06 13:41:04;"Scuffed LP W1D1";"Bench Press (Barbell)";3;60;kg;5;8;;;0;;;1h 42m
2021-09-06 13:41:04;"Scuffed LP W1D1";"Bench Press (Barbell)";4;60;kg;5;8;;;0;;;1h 42m
2021-09-06 13:41:04;"Scuffed LP W1D1";"Bench Press (Barbell)";5;60;kg;5;10;;;0;;;1h 42m
